timestamp,stake_mult,theta_BTCUSDT,theta_XRPUSDT,theta_ETHUSDT,theta_SOLUSDT,prob_up_BTCUSDT,prob_up_XRPUSDT,prob_up_ETHUSDT,prob_up_SOLUSDT,prob_down_BTCUSDT,prob_down_XRPUSDT,prob_down_ETHUSDT,prob_down_SOLUSDT,actual_BTCUSDT,actual_XRPUSDT,actual_ETHUSDT,actual_SOLUSDT,signal_BTCUSDT,signal_XRPUSDT,signal_ETHUSDT,signal_SOLUSDT,pnl_total,entered_all,bank
2025-02-17 11:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4940870517902987,0.5141061794109832,0.4715431565442201,0.4739408650942717,0.5059129482097013,0.4858938205890167,0.5284568434557799,0.5260591349057282,1,1,1,1,0,1,0,0,0.0,0,10000.0
2025-02-17 12:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4418283263823778,0.4646872898579651,0.425112087112508,0.4360542710979007,0.5581716736176221,0.5353127101420349,0.574887912887492,0.5639457289020993,-1,-1,1,-1,-1,-1,0,-1,0.0,0,10000.0
2025-02-17 13:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.465884599369313,0.4911100993789857,0.4434311957112187,0.4553326979782181,0.534115400630687,0.5088899006210142,0.5565688042887813,0.5446673020217818,1,1,1,-1,0,-1,0,-1,0.0,0,10000.0
2025-02-17 14:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4598575009505571,0.467594902548174,0.4427682945318997,0.470170423088449,0.5401424990494428,0.532405097451826,0.5572317054681002,0.5298295769115511,-1,-1,-1,-1,0,-1,0,0,0.0,0,10000.0
2025-02-17 15:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.526361335317139,0.5403807813145313,0.5310649288379969,0.5260124988967267,0.473638664682861,0.4596192186854687,0.468935071162003,0.4739875011032732,-1,-1,-1,-1,0,1,0,0,0.0,0,10000.0
2025-02-17 16:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5509989738042858,0.5595992846107553,0.5607071686097126,0.5555702703165984,0.4490010261957142,0.4404007153892447,0.4392928313902874,0.4444297296834015,1,1,1,-1,1,1,0,1,0.0,0,10000.0
2025-02-17 17:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5287457539772907,0.5312829881200791,0.5464195093971417,0.5448867264158577,0.4712542460227092,0.4687170118799209,0.4535804906028583,0.4551132735841423,-1,-1,-1,-1,0,1,0,1,0.0,0,10000.0
2025-02-17 18:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5637737310153785,0.5557302528692978,0.567780950194518,0.5652628552688942,0.4362262689846214,0.4442697471307022,0.432219049805482,0.4347371447311058,1,1,1,1,1,1,0,1,0.0,0,10000.0
2025-02-17 19:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5092776424520956,0.5171473835843102,0.5004080102450447,0.508619775757505,0.4907223575479044,0.4828526164156898,0.4995919897549553,0.4913802242424949,1,1,1,1,0,1,0,0,0.0,0,10000.0
2025-02-17 20:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4950008165772131,0.5178008093126034,0.4992951534208005,0.4917055746572074,0.5049991834227869,0.4821991906873966,0.5007048465791994,0.5082944253427926,1,1,1,1,0,1,0,0,0.0,0,10000.0
2025-02-17 21:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4384924729651933,0.4603321497121722,0.4180459270532336,0.4357577600035991,0.5615075270348067,0.5396678502878278,0.5819540729467664,0.5642422399964009,-1,-1,-1,-1,-1,-1,0,-1,0.0,0,10000.0
2025-02-17 22:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5000134725307697,0.4929705918159944,0.4860471521273475,0.4957082938838987,0.4999865274692303,0.5070294081840057,0.5139528478726525,0.5042917061161013,-1,1,1,-1,0,-1,0,0,0.0,0,10000.0
2025-02-17 23:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4865778736184885,0.4877103093529363,0.4761692819301277,0.4944255261077942,0.5134221263815115,0.5122896906470636,0.5238307180698722,0.5055744738922058,-1,-1,-1,-1,0,-1,0,0,0.0,0,10000.0
2025-02-18 00:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5194162962218558,0.50891288339585,0.5202982237927839,0.5352328768712077,0.4805837037781442,0.49108711660415,0.4797017762072161,0.4647671231287923,1,1,1,1,0,1,0,1,510.6,0,10510.6
2025-02-18 01:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.4378595945056632,0.4602437036832799,0.423546340669692,0.4500544556052316,0.5621404054943367,0.5397562963167202,0.576453659330308,0.5499455443947683,-1,-1,-1,1,-1,-1,0,-1,220.79999999999995,0,10731.4
2025-02-18 02:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5016563344178353,0.5134755731520054,0.5153376959745256,0.5045800067930973,0.4983436655821647,0.4865244268479946,0.4846623040254744,0.4954199932069026,1,1,-1,-1,0,1,0,0,255.3,0,10986.7
2025-02-18 03:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.4939481653619959,0.5043277445910288,0.5135800478923218,0.5146976260175361,0.5060518346380041,0.4956722554089712,0.4864199521076782,0.4853023739824639,-1,-1,-1,-1,0,1,0,0,-300.0,0,10686.7
2025-02-18 04:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.530379353493267,0.5289264443723969,0.5445115114107656,0.5501630367717049,0.4696206465067329,0.4710735556276031,0.4554884885892344,0.4498369632282951,-1,-1,-1,-1,0,1,0,1,-600.0,0,10086.7
2025-02-18 05:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5431220296115276,0.5499455249043741,0.5578143395988018,0.5569592646792972,0.4568779703884724,0.4500544750956259,0.4421856604011982,0.4430407353207027,-1,-1,-1,-1,0,1,0,1,-600.0,0,9486.7
2025-02-18 06:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5423378230693054,0.5525608679494408,0.5625283493772977,0.5589179315291661,0.4576621769306945,0.4474391320505592,0.4374716506227023,0.4410820684708338,1,1,1,1,0,1,0,1,510.6,0,9997.3
2025-02-18 07:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5425516833861785,0.5525914810064086,0.5659133459874439,0.5592895746952428,0.4574483166138214,0.4474085189935913,0.4340866540125561,0.4407104253047572,-1,-1,-1,-1,0,1,0,1,-600.0,0,9397.3
2025-02-18 08:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5448470367538647,0.5433911594492138,0.5560542036719467,0.5583686312652,0.4551529632461353,0.4566088405507862,0.4439457963280533,0.4416313687348,1,1,1,1,0,1,0,1,510.6,0,9907.9
2025-02-18 09:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.4768558958399314,0.4956185830673347,0.4857825827109245,0.490784091778804,0.5231441041600686,0.5043814169326652,0.5142174172890754,0.509215908221196,-1,-1,-1,-1,0,-1,0,0,255.3,0,10163.2
2025-02-18 10:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.4943172274538029,0.5030435694512189,0.4821227997968678,0.4968279746725988,0.505682772546197,0.4969564305487811,0.5178772002031322,0.5031720253274012,-1,-1,-1,1,0,1,0,0,-300.0,0,9863.2
2025-02-18 11:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5093976041712603,0.5120455886210892,0.5121158432856707,0.5097766499041472,0.4906023958287396,0.4879544113789108,0.4878841567143293,0.4902233500958528,1,1,1,1,0,1,0,0,255.3,0,10118.5
2025-02-18 12:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.439452239296594,0.4558823254775046,0.4286884373873604,0.4404856215255866,0.560547760703406,0.5441176745224954,0.5713115626126396,0.5595143784744134,1,1,-1,-1,-1,-1,0,-1,-344.70000000000005,0,9773.8
2025-02-18 13:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.480626216743136,0.470077004504815,0.4613347090375945,0.4790092122081432,0.5193737832568639,0.529922995495185,0.5386652909624055,0.5209907877918567,-1,-1,-1,-1,0,-1,0,0,255.3,0,10029.1
2025-02-18 14:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5261948025365266,0.5291628622135619,0.5318862001193887,0.5349885963479442,0.4738051974634734,0.4708371377864381,0.4681137998806113,0.4650114036520558,1,-1,-1,-1,0,1,0,1,-600.0,0,9429.1
2025-02-18 15:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5263610070188072,0.5528987453900833,0.5455848510016548,0.5380737000492557,0.4736389929811928,0.4471012546099167,0.4544151489983452,0.4619262999507443,-1,-1,-1,-1,0,1,0,1,-600.0,0,8829.1
2025-02-18 16:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5531428028038705,0.562674217742692,0.5704883635643644,0.5676184244602912,0.4468571971961295,0.437325782257308,0.4295116364356356,0.4323815755397088,-1,1,-1,1,1,1,0,1,210.6,0,9039.7
2025-02-18 17:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5551773155335508,0.5614768473798535,0.566493918958218,0.5537009445816566,0.4448226844664492,0.4385231526201465,0.433506081041782,0.4462990554183433,-1,1,1,1,1,1,0,1,210.6,0,9250.3
2025-02-18 18:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5530002050595583,0.5519373326029416,0.5635630399402564,0.5527152448620475,0.4469997949404417,0.4480626673970583,0.4364369600597436,0.4472847551379525,1,-1,-1,1,1,1,0,1,220.8,0,9471.1
2025-02-18 19:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5063441783777839,0.5196913666867596,0.514059706053605,0.5092622054844143,0.4936558216222161,0.4803086333132403,0.485940293946395,0.4907377945155857,1,-1,1,-1,0,1,0,0,-300.0,0,9171.1
2025-02-18 20:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.5398702467359388,0.5405428127222022,0.5512758878618228,0.543543868387929,0.4601297532640612,0.4594571872777978,0.4487241121381772,0.456456131612071,1,1,1,1,0,1,0,1,510.6,0,9681.7
2025-02-18 21:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.4974585362273318,0.5243915634876216,0.4984026895623561,0.4862191906066367,0.5025414637726682,0.4756084365123784,0.5015973104376439,0.5137808093933632,1,1,1,1,0,1,0,0,255.3,0,9937.0
2025-02-18 22:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.4530574953201912,0.4566878650959984,0.4350610398669106,0.4510343310538462,0.5469425046798089,0.5433121349040015,0.5649389601330894,0.5489656689461537,1,1,1,1,0,-1,0,-1,-600.0,0,9337.0
2025-02-18 23:00:00,1.5,0.54708,0.5,0.59293,0.53387,0.4238680676269298,0.4343157295172092,0.3986652548666914,0.4221066507819345,0.5761319323730703,0.5656842704827907,0.6013347451333086,0.5778933492180656,-1,-1,-1,-1,-1,-1,-1,-1,1041.6,1,10378.6
2025-02-19 00:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4518532293182577,0.4687132510146024,0.4379953142244155,0.4500904307135707,0.5481467706817422,0.5312867489853976,0.5620046857755845,0.5499095692864293,1,1,-1,-1,-1,-1,0,-1,-229.8,0,10148.8
2025-02-19 01:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4868374077427101,0.5068887868356919,0.4919260773077648,0.4919678148613995,0.5131625922572898,0.493111213164308,0.5080739226922352,0.5080321851386005,1,1,1,1,0,1,0,0,170.2,0,10319.0
2025-02-19 02:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4401453290451332,0.451125840196986,0.4282433648026982,0.4415204416202698,0.5598546709548669,0.548874159803014,0.5717566351973018,0.5584795583797302,-1,-1,1,-1,-1,-1,0,-1,517.4,0,10836.4
2025-02-19 03:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.479790070303604,0.4878672555679358,0.4740482745120405,0.4884647305781506,0.520209929696396,0.5121327444320641,0.5259517254879594,0.5115352694218493,-1,-1,-1,-1,0,-1,0,0,170.2,0,11006.6
2025-02-19 04:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.5287004408292205,0.5396931368270397,0.5438837819290356,0.5437108212677971,0.4712995591707795,0.4603068631729603,0.4561162180709643,0.4562891787322028,1,1,1,1,0,1,0,1,340.4,0,11347.0
2025-02-19 05:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4753348098769239,0.4837451167701348,0.4571506043765282,0.4751660878970451,0.5246651901230761,0.5162548832298652,0.5428493956234718,0.5248339121029548,1,1,1,1,0,-1,0,0,-200.0,0,11147.0
2025-02-19 06:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.454212067231421,0.4762921551784767,0.4330688095078272,0.442977596660074,0.5457879327685791,0.5237078448215233,0.5669311904921728,0.557022403339926,1,1,1,1,0,-1,0,-1,-400.0,0,10747.0
2025-02-19 07:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4252233213553079,0.4330922132753989,0.4009910204779552,0.4225788642504097,0.5747766786446922,0.5669077867246011,0.5990089795220448,0.5774211357495903,-1,-1,-1,-1,-1,-1,-1,-1,694.4000000000001,1,11441.4
2025-02-19 08:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4718509996051673,0.4811835070882315,0.4534042180834929,0.4674428824943842,0.5281490003948327,0.5188164929117685,0.546595781916507,0.5325571175056157,1,1,1,1,0,-1,0,0,-200.0,0,11241.4
2025-02-19 09:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.407089001078331,0.4256344438109802,0.3829170587023305,0.4046458824962445,0.592910998921669,0.5743655561890197,0.6170829412976695,0.5953541175037554,1,1,1,1,-1,-1,-1,-1,-800.0,1,10441.4
2025-02-19 10:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4228067513588339,0.4297150974582266,0.4046787892784599,0.4180464015413027,0.5771932486411661,0.5702849025417733,0.59532121072154,0.5819535984586972,1,1,1,1,-1,-1,-1,-1,-800.0,1,9641.4
2025-02-19 11:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4184906139392995,0.4291568093606442,0.3957132486942412,0.410538457344925,0.5815093860607005,0.5708431906393557,0.6042867513057588,0.589461542655075,-1,-1,-1,-1,-1,-1,-1,-1,694.4000000000001,1,10335.8
2025-02-19 12:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.486692363605761,0.4661789522171943,0.4817317160961353,0.4923106610952265,0.5133076363942389,0.5338210477828057,0.5182682839038647,0.5076893389047735,1,1,1,-1,0,-1,0,0,-200.0,0,10135.8
2025-02-19 13:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.459690637075899,0.4534765230498314,0.4435900482574243,0.4692220299614523,0.5403093629241009,0.5465234769501686,0.5564099517425757,0.5307779700385477,-1,-1,-1,-1,0,-1,0,0,170.2,0,10306.0
2025-02-19 14:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4863919247965899,0.4691095445290014,0.4818964073775618,0.4949294740713637,0.51360807520341,0.5308904554709986,0.5181035926224382,0.5050705259286363,1,1,1,1,0,-1,0,0,-200.0,0,10106.0
2025-02-19 15:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4742519533777573,0.4590706493479687,0.4741546671832792,0.4869431719665328,0.5257480466222427,0.5409293506520313,0.5258453328167207,0.5130568280334671,1,1,1,1,0,-1,0,0,-200.0,0,9906.0
2025-02-19 16:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4860748498851645,0.468556093971972,0.4697352101016551,0.4836423093867371,0.5139251501148354,0.5314439060280279,0.5302647898983449,0.5163576906132629,1,1,-1,-1,0,-1,0,0,-200.0,0,9706.0
2025-02-19 17:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.450331137099022,0.4649231016864397,0.4458045113868848,0.4638265884545466,0.549668862900978,0.5350768983135603,0.5541954886131151,0.5361734115454534,-1,-1,-1,-1,-1,-1,0,-1,517.4,0,10223.4
2025-02-19 18:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.523588982439535,0.5073764207142082,0.5233546803434979,0.5226832052484408,0.476411017560465,0.4926235792857918,0.4766453196565021,0.4773167947515592,1,1,1,-1,0,1,0,0,170.2,0,10393.6
2025-02-19 19:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4820279144857364,0.4809960188081315,0.4805960385345206,0.4881348737343404,0.5179720855142635,0.5190039811918685,0.5194039614654794,0.5118651262656596,-1,1,1,-1,0,-1,0,0,-200.0,0,10193.6
2025-02-19 20:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4449864159624399,0.4430444259310717,0.4129522992589086,0.4482781836124792,0.5550135840375601,0.5569555740689283,0.5870477007410914,0.5517218163875208,1,1,-1,-1,-1,-1,0,-1,-229.8,0,9963.8
2025-02-19 21:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4757777004996755,0.46319432212205,0.4748938358256235,0.4918188142183088,0.5242222995003245,0.53680567787795,0.5251061641743765,0.5081811857816911,1,1,1,1,0,-1,0,0,-200.0,0,9763.8
2025-02-19 22:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4208317040494654,0.4187225051733979,0.383350182915802,0.4206394840861291,0.5791682959505345,0.5812774948266021,0.616649817084198,0.5793605159138708,1,1,-1,1,-1,-1,-1,-1,-423.0,1,9340.8
2025-02-19 23:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4523163388379568,0.4179255485146676,0.4399798555174659,0.4581170561786069,0.5476836611620433,0.5820744514853324,0.5600201444825341,0.541882943821393,1,-1,1,1,-1,-1,0,-1,-229.8,0,9111.0
2025-02-20 00:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.41749546120728,0.4283213193927664,0.3944544530360575,0.4125358753947606,0.5825045387927199,0.5716786806072336,0.6055455469639426,0.5874641246052394,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1,9111.0
2025-02-20 01:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4620377264058631,0.4655887217375868,0.4632632437773329,0.4684427429839469,0.5379622735941368,0.5344112782624132,0.536736756222667,0.531557257016053,1,-1,1,1,0,-1,0,0,0.0,0,9111.0
2025-02-20 02:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4100340506330382,0.4305774710552357,0.390899344804395,0.4090585275289257,0.5899659493669618,0.5694225289447643,0.6091006551956051,0.5909414724710743,-1,1,1,1,-1,-1,-1,-1,0.0,1,9111.0
2025-02-20 03:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4406984745807744,0.4374768236412271,0.4154564736653156,0.4330566905278956,0.5593015254192255,0.5625231763587729,0.5845435263346844,0.5669433094721044,1,1,-1,1,-1,-1,0,-1,0.0,0,9111.0
2025-02-20 04:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4725706922116153,0.4660770144747105,0.4765978233809069,0.4793614675926327,0.5274293077883847,0.5339229855252895,0.523402176619093,0.5206385324073672,-1,1,-1,-1,0,-1,0,0,0.0,0,9111.0
2025-02-20 05:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4959617402326864,0.4779904905029252,0.5013523537002015,0.5068969008104068,0.5040382597673136,0.5220095094970747,0.4986476462997985,0.4931030991895931,-1,-1,-1,-1,0,-1,0,0,0.0,0,9111.0
2025-02-20 06:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4977100200190384,0.5110620282068308,0.5080329722982189,0.5067292658363081,0.5022899799809616,0.4889379717931692,0.4919670277017811,0.4932707341636919,-1,1,-1,-1,0,1,0,0,0.0,0,9111.0
2025-02-20 07:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4558570693988162,0.463773431284138,0.4485264580001237,0.467854511532462,0.5441429306011838,0.5362265687158619,0.5514735419998762,0.5321454884675381,1,1,1,1,0,-1,0,0,0.0,0,9111.0
2025-02-20 08:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4225697316144995,0.4445108748936728,0.4056451282370048,0.4286330747946095,0.5774302683855005,0.5554891251063272,0.5943548717629952,0.5713669252053906,1,-1,-1,-1,-1,-1,-1,-1,0.0,1,9111.0
2025-02-20 09:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4920214291314363,0.5005720130398613,0.5160376851035847,0.5189884067862897,0.5079785708685637,0.4994279869601387,0.4839623148964153,0.4810115932137103,1,1,1,1,0,1,0,0,0.0,0,9111.0
2025-02-20 10:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4296388707315314,0.4666968760155488,0.4148396319649561,0.4285555263204921,0.5703611292684685,0.5333031239844512,0.5851603680350439,0.5714444736795079,-1,-1,-1,1,-1,-1,0,-1,0.0,0,9111.0
2025-02-20 11:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4687110644336388,0.4830023526429765,0.4576571362429683,0.4605826065535421,0.5312889355663611,0.5169976473570235,0.5423428637570318,0.5394173934464579,1,1,1,-1,0,-1,0,-1,0.0,0,9111.0
2025-02-20 12:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4641726501495924,0.4886712408796562,0.4687198198870351,0.4717761977207777,0.5358273498504076,0.5113287591203438,0.531280180112965,0.5282238022792223,1,1,1,1,0,-1,0,0,0.0,0,9111.0
2025-02-20 13:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4447154317030019,0.4567632601265027,0.4288593509248732,0.4492598197911255,0.555284568296998,0.5432367398734972,0.5711406490751267,0.5507401802088745,-1,-1,-1,-1,-1,-1,0,-1,0.0,0,9111.0
2025-02-20 14:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5223429414553433,0.5227616225769779,0.5333031795135769,0.5314904668882445,0.4776570585446567,0.4772383774230221,0.4666968204864231,0.4685095331117554,-1,-1,-1,-1,0,1,0,0,0.0,0,9111.0
2025-02-20 15:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5108837142138731,0.5226962615724903,0.5242775667215956,0.5228805427446626,0.4891162857861268,0.4773037384275097,0.4757224332784043,0.4771194572553374,1,1,1,1,0,1,0,0,0.0,0,9111.0
2025-02-20 16:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4871810926617018,0.5087139387293255,0.5102053203659257,0.5082933284227802,0.5128189073382983,0.4912860612706745,0.4897946796340743,0.4917066715772198,1,1,1,1,0,1,0,0,0.0,0,9111.0
2025-02-20 17:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4493159030501832,0.4746053790640263,0.4494273991220801,0.4600037466055657,0.5506840969498168,0.5253946209359737,0.5505726008779199,0.5399962533944342,1,1,1,1,-1,-1,0,-1,0.0,0,9111.0
2025-02-20 18:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4611305664307,0.4887850295561845,0.4612445437748005,0.4695968240668595,0.5388694335693001,0.5112149704438155,0.5387554562251995,0.5304031759331405,1,-1,1,1,0,-1,0,0,0.0,0,9111.0
2025-02-20 19:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4481058304417469,0.4692846084661991,0.4354766210193536,0.4513574240544174,0.5518941695582531,0.5307153915338009,0.5645233789806464,0.5486425759455826,1,-1,1,-1,-1,-1,0,-1,0.0,0,9111.0
2025-02-20 20:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4537184247264563,0.4741166231921978,0.4458223368013666,0.463073521756025,0.5462815752735437,0.5258833768078022,0.5541776631986334,0.5369264782439749,-1,-1,-1,-1,0,-1,0,-1,0.0,0,9111.0
2025-02-20 21:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.5270864785878703,0.5317786703464314,0.5400288414697303,0.5384579397483907,0.4729135214121297,0.4682213296535685,0.4599711585302697,0.4615420602516092,1,1,1,1,0,1,0,1,0.0,0,9111.0
2025-02-20 22:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4877159225511338,0.4808515800180016,0.4804699349004463,0.4941478863258136,0.5122840774488662,0.5191484199819983,0.5195300650995537,0.5058521136741865,1,1,1,1,0,-1,0,0,0.0,0,9111.0
2025-02-20 23:00:00,0.0,0.54708,0.5,0.59293,0.53387,0.4436655933081539,0.460239496195665,0.4309010248562515,0.4433905020053991,0.5563344066918461,0.5397605038043349,0.5690989751437485,0.5566094979946009,-1,-1,-1,-1,-1,-1,0,-1,0.0,0,9111.0
2025-02-21 00:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.5012077885944175,0.5153851637234159,0.5010592645148831,0.5031013369192641,0.4987922114055825,0.4846148362765841,0.4989407354851168,0.4968986630807359,1,-1,1,-1,0,1,0,0,-200.0,0,8911.0
2025-02-21 01:00:00,1.0,0.54708,0.5,0.59293,0.53387,0.4723292277047203,0.5072143173685671,0.459898292444098,0.4719306997454097,0.5276707722952797,0.4927856826314328,0.540101707555902,0.5280693002545903,-1,-1,-1,-1,0,1,0,0,-200.0,0,8711.0
